Table with column headers in row 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2012 Poverty and Median Household Income Estimates - Counties, States, and National                             Source:  U.S. Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program      Release date:  December 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound
37,019,NC,Brunswick County,"17,501","14,871","20,131",15.8,13.4,18.2,"5,969","4,972","6,966",30.1,25.1,35.1,"4,091","3,362","4,820",28.6,23.5,33.7,"48,624","46,238","51,010",.,.,.,.,.,.
37,021,NC,Buncombe County,"42,062","38,243","45,881",17.7,16.1,19.3,"12,494","10,752","14,236",26.0,22.4,29.6,"8,502","7,204","9,800",24.4,20.7,28.1,"43,146","40,789","45,503",.,.,.,.,.,.
37,023,NC,Burke County,"16,729","14,576","18,882",19.1,16.6,21.6,"5,137","4,284","5,990",27.2,22.7,31.7,"3,361","2,714","4,008",23.9,19.3,28.5,"38,581","35,587","41,575",.,.,.,.,.,.
37,025,NC,Cabarrus County,"24,051","21,344","26,758",13.2,11.7,14.7,"9,240","7,964","10,516",18.9,16.3,21.5,"6,259","5,309","7,209",17.2,14.6,19.8,"55,531","51,929","59,133",.,.,.,.,.,.
37,027,NC,Caldwell County,"16,502","14,424","18,580",20.4,17.8,23.0,"5,011","4,148","5,874",28.6,23.7,33.5,"3,479","2,857","4,101",26.3,21.6,31.0,"35,127","32,270","37,984",.,.,.,.,.,.
37,029,NC,Camden County,980,775,"1,185",9.7,7.7,11.7,357,281,433,14.5,11.4,17.6,240,188,292,12.2,9.5,14.9,"53,563","48,535","58,591",.,.,.,.,.,.
37,031,NC,Carteret County,"10,227","8,790","11,664",15.4,13.2,17.6,"3,261","2,743","3,779",26.4,22.2,30.6,"2,175","1,802","2,548",23.4,19.4,27.4,"48,930","46,469","51,391",.,.,.,.,.,.
37,033,NC,Caswell County,"4,545","3,737","5,353",20.8,17.1,24.5,"1,361","1,096","1,626",30.6,24.6,36.6,916,724,"1,108",27.2,21.5,32.9,"39,615","36,047","43,183",.,.,.,.,.,.
37,035,NC,Catawba County,"28,114","25,254","30,974",18.5,16.6,20.4,"10,145","8,937","11,353",28.9,25.5,32.3,"6,904","6,069","7,739",26.3,23.1,29.5,"42,080","40,032","44,128",.,.,.,.,.,.
37,037,NC,Chatham County,"8,292","6,934","9,650",12.7,10.6,14.8,"2,788","2,251","3,325",20.3,16.4,24.2,"1,878","1,496","2,260",18.4,14.7,22.1,"55,371","51,423","59,319",.,.,.,.,.,.
37,039,NC,Cherokee County,"6,674","5,680","7,668",25.1,21.4,28.8,"1,840","1,520","2,160",37.6,31.1,44.1,"1,258","1,024","1,492",34.0,27.7,40.3,"31,370","28,917","33,823",.,.,.,.,.,.
37,041,NC,Chowan County,"3,005","2,451","3,559",20.8,17.0,24.6,"1,002",792,"1,212",31.8,25.1,38.5,693,541,845,30.0,23.4,36.6,"37,458","33,896","41,020",.,.,.,.,.,.
37,043,NC,Clay County,"1,943","1,531","2,355",18.5,14.6,22.4,620,487,753,33.1,26.0,40.2,419,325,513,29.2,22.7,35.7,"36,871","33,413","40,329",.,.,.,.,.,.
37,045,NC,Cleveland County,"21,844","19,454","24,234",22.9,20.4,25.4,"7,803","6,872","8,734",35.6,31.3,39.9,"5,476","4,819","6,133",33.7,29.7,37.7,"38,265","35,053","41,477",.,.,.,.,.,.
37,047,NC,Columbus County,"13,835","11,487","16,183",25.3,21.0,29.6,"4,521","3,622","5,420",35.0,28.0,42.0,"3,158","2,510","3,806",32.8,26.1,39.5,"33,765","31,335","36,195",.,.,.,.,.,.
37,049,NC,Craven County,"16,405","14,218","18,592",16.4,14.2,18.6,"6,079","5,087","7,071",25.9,21.7,30.1,"4,152","3,437","4,867",26.0,21.5,30.5,"47,087","44,675","49,499",.,.,.,.,.,.
37,051,NC,Cumberland County,"53,583","48,215","58,951",17.0,15.3,18.7,"21,359","18,469","24,249",25.4,22.0,28.8,"13,994","11,714","16,274",24.6,20.6,28.6,"45,110","43,405","46,815",.,.,.,.,.,.
37,053,NC,Currituck County,"2,990","2,437","3,543",12.5,10.2,14.8,"1,089",872,"1,306",20.2,16.2,24.2,728,575,881,17.5,13.8,21.2,"54,822","50,009","59,635",.,.,.,.,.,.
37,055,NC,Dare County,"3,674","2,892","4,456",10.7,8.4,13.0,"1,345","1,055","1,635",20.1,15.8,24.4,916,709,"1,123",18.8,14.5,23.1,"51,900","48,496","55,304",.,.,.,.,.,.
37,057,NC,Davidson County,"26,602","23,254","29,950",16.5,14.4,18.6,"9,329","7,833","10,825",25.0,21.0,29.0,"6,384","5,309","7,459",22.9,19.0,26.8,"43,824","41,393","46,255",.,.,.,.,.,.
37,059,NC,Davie County,"5,257","4,308","6,206",12.8,10.5,15.1,"1,771","1,410","2,132",19.1,15.2,23.0,"1,223",970,"1,476",17.3,13.7,20.9,"49,984","46,421","53,547",.,.,.,.,.,.
37,061,NC,Duplin County,"13,982","12,350","15,614",23.6,20.8,26.4,"4,895","4,287","5,503",32.6,28.6,36.6,"3,109","2,640","3,578",28.8,24.5,33.1,"36,075","32,999","39,151",.,.,.,.,.,.
37,063,NC,Durham County,"52,102","47,823","56,381",19.3,17.7,20.9,"17,204","15,280","19,128",27.6,24.5,30.7,"10,892","9,353","12,431",26.0,22.3,29.7,"50,889","48,665","53,113",.,.,.,.,.,.
37,065,NC,Edgecombe County,"15,308","13,145","17,471",28.1,24.1,32.1,"5,999","5,065","6,933",45.7,38.6,52.8,"3,887","3,195","4,579",40.5,33.3,47.7,"32,002","29,892","34,112",.,.,.,.,.,.
37,067,NC,Forsyth County,"73,689","69,311","78,067",21.2,19.9,22.5,"27,484","25,295","29,673",32.4,29.8,35.0,"18,732","17,109","20,355",30.6,28.0,33.2,"43,049","41,459","44,639",.,.,.,.,.,.
37,069,NC,Franklin County,"9,960","8,276","11,644",16.7,13.9,19.5,"3,478","2,765","4,191",24.2,19.2,29.2,"2,367","1,855","2,879",22.0,17.2,26.8,"42,346","39,254","45,438",.,.,.,.,.,.
37,071,NC,Gaston County,"36,415","32,835","39,995",17.8,16.1,19.5,"13,108","11,410","14,806",27.3,23.8,30.8,"9,043","7,778","10,308",25.8,22.2,29.4,"41,614","39,790","43,438",.,.,.,.,.,.
37,073,NC,Gates County,"2,047","1,648","2,446",17.4,14.0,20.8,673,541,805,26.3,21.1,31.5,459,367,551,23.2,18.5,27.9,"44,273","40,280","48,266",.,.,.,.,.,.
37,075,NC,Graham County,"1,924","1,556","2,292",22.5,18.2,26.8,607,480,734,33.8,26.7,40.9,422,331,513,31.4,24.6,38.2,"32,883","29,661","36,105",.,.,.,.,.,.
37,077,NC,Granville County,"10,706","9,289","12,123",19.9,17.3,22.5,"3,122","2,637","3,607",25.0,21.1,28.9,"2,092","1,745","2,439",22.2,18.5,25.9,"46,303","42,312","50,294",.,.,.,.,.,.
37,079,NC,Greene County,"5,159","4,317","6,001",27.1,22.7,31.5,"1,695","1,368","2,022",35.9,29.0,42.8,"1,171",933,"1,409",34.4,27.4,41.4,"35,050","32,436","37,664",.,.,.,.,.,.
37,081,NC,Guilford County,"88,071","81,833","94,309",18.1,16.8,19.4,"28,800","25,547","32,053",25.3,22.4,28.2,"19,843","17,467","22,219",23.8,20.9,26.7,"43,299","41,595","45,003",.,.,.,.,.,.
37,083,NC,Halifax County,"15,310","13,274","17,346",29.2,25.3,33.1,"5,091","4,336","5,846",43.1,36.7,49.5,"3,550","2,982","4,118",40.4,33.9,46.9,"31,253","28,751","33,755",.,.,.,.,.,.
37,085,NC,Harnett County,"22,425","19,550","25,300",18.9,16.5,21.3,"8,767","7,388","10,146",26.3,22.2,30.4,"5,898","4,865","6,931",24.7,20.4,29.0,"44,998","42,518","47,478",.,.,.,.,.,.
37,087,NC,Haywood County,"9,384","7,700","11,068",16.1,13.2,19.0,"3,017","2,408","3,626",27.7,22.1,33.3,"2,034","1,605","2,463",24.9,19.6,30.2,"40,022","36,713","43,331",.,.,.,.,.,.
37,089,NC,Henderson County,"15,229","13,112","17,346",14.2,12.2,16.2,"4,928","3,973","5,883",23.0,18.5,27.5,"3,409","2,713","4,105",21.6,17.2,26.0,"45,168","42,513","47,823",.,.,.,.,.,.
37,091,NC,Hertford County,"6,718","5,736","7,700",30.5,26.0,35.0,"1,925","1,605","2,245",38.9,32.4,45.4,"1,313","1,077","1,549",36.4,29.9,42.9,"31,861","28,860","34,862",.,.,.,.,.,.
37,093,NC,Hoke County,"10,239","8,903","11,575",20.7,18.0,23.4,"4,159","3,456","4,862",28.0,23.3,32.7,"2,672","2,122","3,222",26.8,21.3,32.3,"44,717","40,572","48,862",.,.,.,.,.,.
37,095,NC,Hyde County,"1,219",968,"1,470",24.3,19.3,29.3,332,262,402,31.8,25.1,38.5,233,182,284,29.7,23.2,36.2,"35,301","31,880","38,722",.,.,.,.,.,.
37,097,NC,Iredell County,"23,165","20,696","25,634",14.4,12.9,15.9,"7,876","6,725","9,027",20.0,17.1,22.9,"5,329","4,492","6,166",17.8,15.0,20.6,"49,666","46,477","52,855",.,.,.,.,.,.
37,099,NC,Jackson County,"8,270","6,831","9,709",22.4,18.5,26.3,"2,089","1,683","2,495",29.7,23.9,35.5,"1,406","1,114","1,698",28.2,22.3,34.1,"37,049","33,600","40,498",.,.,.,.,.,.
37,101,NC,Johnston County,"29,107","25,883","32,331",16.8,14.9,18.7,"11,771","10,227","13,315",24.9,21.6,28.2,"8,121","6,997","9,245",23.3,20.1,26.5,"48,773","45,625","51,921",.,.,.,.,.,.
37,103,NC,Jones County,"2,041","1,651","2,431",20.1,16.3,23.9,658,522,794,33.2,26.3,40.1,451,354,548,31.0,24.3,37.7,"35,159","31,839","38,479",.,.,.,.,.,.
37,105,NC,Lee County,"10,464","9,032","11,896",17.8,15.4,20.2,"4,243","3,545","4,941",27.8,23.2,32.4,"2,828","2,314","3,342",25.6,21.0,30.2,"43,424","39,995","46,853",.,.,.,.,.,.
37,107,NC,Lenoir County,"13,831","11,933","15,729",23.6,20.4,26.8,"4,998","4,195","5,801",36.6,30.7,42.5,"3,354","2,762","3,946",33.3,27.4,39.2,"35,634","33,265","38,003",.,.,.,.,.,.
37,109,NC,Lincoln County,"11,483","9,678","13,288",14.6,12.3,16.9,"3,864","3,154","4,574",21.7,17.7,25.7,"2,647","2,120","3,174",19.6,15.7,23.5,"47,799","44,759","50,839",.,.,.,.,.,.
37,111,NC,McDowell County,"8,785","7,570","10,000",20.2,17.4,23.0,"2,859","2,319","3,399",30.4,24.7,36.1,"1,960","1,577","2,343",28.1,22.6,33.6,"36,584","33,846","39,322",.,.,.,.,.,.
37,113,NC,Macon County,"6,843","5,725","7,961",20.4,17.1,23.7,"2,210","1,798","2,622",34.6,28.1,41.1,"1,509","1,216","1,802",32.2,26.0,38.4,"36,438","33,262","39,614",.,.,.,.,.,.
37,115,NC,Madison County,"3,913","3,111","4,715",19.9,15.8,24.0,"1,174",926,"1,422",29.7,23.4,36.0,792,617,967,26.6,20.7,32.5,"37,644","34,164","41,124",.,.,.,.,.,.
37,117,NC,Martin County,"5,873","4,911","6,835",24.7,20.7,28.7,"2,022","1,664","2,380",40.1,33.0,47.2,"1,452","1,195","1,709",39.0,32.1,45.9,"33,159","30,520","35,798",.,.,.,.,.,.
37,119,NC,Mecklenburg County,"153,049","143,311","162,787",16.1,15.1,17.1,"53,538","48,846","58,230",22.3,20.3,24.3,"35,754","32,154","39,354",21.1,19.0,23.2,"55,392","54,014","56,770",.,.,.,.,.,.
37,121,NC,Mitchell County,"3,027","2,494","3,560",20.0,16.5,23.5,835,665,"1,005",29.3,23.3,35.3,583,460,706,27.6,21.8,33.4,"36,210","32,706","39,714",.,.,.,.,.,.
37,123,NC,Montgomery County,"6,278","5,296","7,260",23.6,19.9,27.3,"2,264","1,856","2,672",34.9,28.6,41.2,"1,604","1,314","1,894",33.6,27.5,39.7,"35,272","32,059","38,485",.,.,.,.,.,.
37,125,NC,Moore County,"14,346","12,418","16,274",16.0,13.8,18.2,"5,017","4,254","5,780",26.5,22.5,30.5,"3,485","2,934","4,036",24.9,21.0,28.8,"49,670","46,225","53,115",.,.,.,.,.,.
37,127,NC,Nash County,"19,403","17,301","21,505",20.8,18.6,23.0,"6,438","5,421","7,455",29.4,24.7,34.1,"4,302","3,588","5,016",26.5,22.1,30.9,"40,937","38,114","43,760",.,.,.,.,.,.
37,129,NC,New Hanover County,"32,217","28,173","36,261",15.9,13.9,17.9,"9,011","7,445","10,577",22.3,18.4,26.2,"5,705","4,615","6,795",19.7,15.9,23.5,"50,890","48,755","53,025",.,.,.,.,.,.
37,131,NC,Northampton County,"6,544","5,641","7,447",31.8,27.4,36.2,"1,988","1,689","2,287",48.0,40.8,55.2,"1,415","1,203","1,627",46.2,39.3,53.1,"31,217","28,421","34,013",.,.,.,.,.,.
37,133,NC,Onslow County,"24,986","20,547","29,425",14.9,12.3,17.5,"9,152","7,245","11,059",20.4,16.2,24.6,"6,193","4,714","7,672",22.5,17.1,27.9,"44,263","42,421","46,105",.,.,.,.,.,.
37,135,NC,Orange County,"21,094","18,943","23,245",16.4,14.7,18.1,"4,258","3,586","4,930",15.3,12.9,17.7,"2,773","2,276","3,270",13.1,10.8,15.4,"53,026","49,802","56,250",.,.,.,.,.,.
37,137,NC,Pamlico County,"2,129","1,689","2,569",17.3,13.7,20.9,706,551,861,31.8,24.8,38.8,488,377,599,29.6,22.9,36.3,"41,004","37,807","44,201",.,.,.,.,.,.
37,139,NC,Pasquotank County,"6,713","5,343","8,083",17.8,14.2,21.4,"2,528","2,005","3,051",28.4,22.5,34.3,"1,723","1,354","2,092",27.3,21.5,33.1,"43,935","41,580","46,290",.,.,.,.,.,.
37,141,NC,Pender County,"10,228","8,788","11,668",19.3,16.6,22.0,"3,237","2,696","3,778",27.0,22.5,31.5,"2,269","1,883","2,655",25.7,21.3,30.1,"43,318","40,256","46,380",.,.,.,.,.,.
37,143,NC,Perquimans County,"2,395","1,930","2,860",17.8,14.3,21.3,820,658,982,31.2,25.0,37.4,582,465,699,29.7,23.7,35.7,"42,494","39,969","45,019",.,.,.,.,.,.
37,145,NC,Person County,"6,283","5,204","7,362",16.2,13.4,19.0,"2,058","1,606","2,510",23.8,18.6,29.0,"1,408","1,090","1,726",22.2,17.2,27.2,"42,546","39,951","45,141",.,.,.,.,.,.
37,147,NC,Pitt County,"39,993","36,442","43,544",24.0,21.9,26.1,"11,319","9,932","12,706",29.9,26.2,33.6,"7,969","6,934","9,004",29.8,25.9,33.7,"39,343","36,775","41,911",.,.,.,.,.,.
37,149,NC,Polk County,"3,647","3,078","4,216",18.3,15.5,21.1,"1,058",876,"1,240",29.5,24.4,34.6,707,572,842,25.2,20.4,30.0,"41,719","37,997","45,441",.,.,.,.,.,.
37,151,NC,Randolph County,"25,220","22,035","28,405",17.9,15.6,20.2,"9,389","8,018","10,760",27.8,23.7,31.9,"6,166","5,155","7,177",24.5,20.5,28.5,"41,815","39,184","44,446",.,.,.,.,.,.
37,153,NC,Richmond County,"11,153","9,565","12,741",24.6,21.1,28.1,"4,008","3,352","4,664",36.3,30.4,42.2,"2,724","2,259","3,189",34.1,28.3,39.9,"30,726","28,463","32,989",.,.,.,.,.,.
37,155,NC,Robeson County,"45,611","42,389","48,833",34.7,32.2,37.2,"17,049","15,563","18,535",47.8,43.6,52.0,"11,549","10,365","12,733",45.3,40.7,49.9,"29,965","27,644","32,286",.,.,.,.,.,.
37,157,NC,Rockingham County,"17,539","15,199","19,879",19.1,16.5,21.7,"5,385","4,436","6,334",27.6,22.7,32.5,"3,640","2,963","4,317",24.9,20.3,29.5,"37,577","34,875","40,279",.,.,.,.,.,.
37,159,NC,Rowan County,"25,671","22,642","28,700",19.2,16.9,21.5,"8,500","7,145","9,855",27.2,22.9,31.5,"5,526","4,507","6,545",23.9,19.5,28.3,"40,400","38,461","42,339",.,.,.,.,.,.
37,161,NC,Rutherford County,"12,040","9,724","14,356",18.2,14.7,21.7,"4,143","3,296","4,990",28.8,22.9,34.7,"2,844","2,240","3,448",26.6,21.0,32.2,"34,193","31,643","36,743",.,.,.,.,.,.
37,163,NC,Sampson County,"13,766","11,757","15,775",21.9,18.7,25.1,"4,934","4,137","5,731",31.2,26.2,36.2,"3,587","3,017","4,157",30.9,26.0,35.8,"37,420","34,601","40,239",.,.,.,.,.,.
37,165,NC,Scotland County,"10,360","9,172","11,548",30.7,27.2,34.2,"4,012","3,539","4,485",46.8,41.3,52.3,"2,655","2,302","3,008",42.8,37.1,48.5,"31,704","29,063","34,345",.,.,.,.,.,.
37,167,NC,Stanly County,"10,113","8,579","11,647",17.2,14.6,19.8,"3,359","2,774","3,944",25.4,21.0,29.8,"2,385","1,956","2,814",24.6,20.2,29.0,"42,816","39,646","45,986",.,.,.,.,.,.
37,169,NC,Stokes County,"8,220","7,103","9,337",17.8,15.4,20.2,"2,447","2,063","2,831",25.1,21.2,29.0,"1,606","1,321","1,891",21.3,17.5,25.1,"42,272","38,451","46,093",.,.,.,.,.,.
37,171,NC,Surry County,"13,512","11,379","15,645",18.6,15.7,21.5,"4,396","3,536","5,256",26.6,21.4,31.8,"3,025","2,407","3,643",24.5,19.5,29.5,"36,934","34,325","39,543",.,.,.,.,.,.
37,173,NC,Swain County,"2,906","2,448","3,364",20.9,17.6,24.2,"1,026",848,"1,204",32.3,26.7,37.9,652,523,781,28.4,22.8,34.0,"36,280","32,757","39,803",.,.,.,.,.,.
37,175,NC,Transylvania County,"5,057","4,010","6,104",15.8,12.5,19.1,"1,648","1,297","1,999",29.7,23.4,36.0,"1,123",872,"1,374",27.4,21.3,33.5,"40,642","37,465","43,819",.,.,.,.,.,.
37,177,NC,Tyrrell County,"1,065",845,"1,285",28.9,22.9,34.9,311,245,377,39.7,31.3,48.1,220,172,268,40.1,31.3,48.9,"30,728","27,716","33,740",.,.,.,.,.,.
37,179,NC,Union County,"23,976","20,938","27,014",11.6,10.1,13.1,"9,503","7,981","11,025",15.6,13.1,18.1,"6,302","5,193","7,411",13.3,11.0,15.6,"61,260","57,883","64,637",.,.,.,.,.,.
37,181,NC,Vance County,"11,494","9,572","13,416",25.8,21.5,30.1,"4,398","3,603","5,193",39.7,32.5,46.9,"3,007","2,430","3,584",37.6,30.4,44.8,"34,371","31,891","36,851",.,.,.,.,.,.
37,183,NC,Wake County,"108,105","98,714","117,496",11.6,10.6,12.6,"36,967","33,007","40,927",15.4,13.8,17.0,"24,344","21,402","27,286",13.8,12.1,15.5,"64,107","61,976","66,238",.,.,.,.,.,.
37,185,NC,Warren County,"4,933","4,035","5,831",25.4,20.8,30.0,"1,404","1,118","1,690",35.5,28.3,42.7,978,770,"1,186",34.2,26.9,41.5,"33,068","30,387","35,749",.,.,.,.,.,.
37,187,NC,Washington County,"3,452","2,852","4,052",27.4,22.6,32.2,"1,192",964,"1,420",43.0,34.8,51.2,832,670,994,41.1,33.1,49.1,"32,545","29,436","35,654",.,.,.,.,.,.
37,189,NC,Watauga County,"13,639","12,398","14,880",29.5,26.8,32.2,"1,556","1,252","1,860",22.2,17.9,26.5,"1,046",831,"1,261",20.5,16.3,24.7,"38,563","35,281","41,845",.,.,.,.,.,.
37,191,NC,Wayne County,"28,283","25,515","31,051",23.4,21.1,25.7,"10,534","9,301","11,767",35.1,31.0,39.2,"6,851","5,845","7,857",31.7,27.0,36.4,"38,776","36,024","41,528",.,.,.,.,.,.
37,193,NC,Wilkes County,"13,576","11,415","15,737",19.9,16.7,23.1,"4,165","3,357","4,973",28.3,22.8,33.8,"2,840","2,259","3,421",25.6,20.4,30.8,"35,362","32,786","37,938",.,.,.,.,.,.
37,195,NC,Wilson County,"19,125","17,031","21,219",23.8,21.2,26.4,"7,134","6,241","8,027",36.7,32.1,41.3,"4,715","4,014","5,416",33.5,28.5,38.5,"37,440","35,538","39,342",.,.,.,.,.,.
37,197,NC,Yadkin County,"7,262","6,355","8,169",19.3,16.9,21.7,"2,616","2,271","2,961",31.2,27.1,35.3,"1,868","1,627","2,109",29.5,25.7,33.3,"40,012","36,506","43,518",.,.,.,.,.,.
37,199,NC,Yancey County,"3,551","2,883","4,219",20.3,16.5,24.1,"1,049",840,"1,258",31.0,24.8,37.2,718,568,868,27.8,22.0,33.6,"36,019","32,844","39,194",.,.,.,.,.,.
38,000,ND,North Dakota,"75,251","72,056","78,446",11.2,10.7,11.7,"20,684","19,312","22,056",13.7,12.8,14.6,"12,555","11,414","13,696",11.9,10.8,13.0,"54,579","53,273","55,885","7,563","6,805","8,321",16.8,15.1,18.5
38,001,ND,Adams County,233,184,282,10.3,8.1,12.5,54,41,67,12.9,9.8,16.0,34,25,43,11.3,8.2,14.4,"45,829","41,960","49,698",.,.,.,.,.,.
38,003,ND,Barnes County,"1,162",928,"1,396",11.1,8.9,13.3,315,238,392,14.3,10.8,17.8,194,141,247,11.9,8.6,15.2,"50,820","46,272","55,368",.,.,.,.,.,.
38,005,ND,Benson County,"2,178","1,896","2,460",32.5,28.3,36.7,935,768,"1,102",41.9,34.4,49.4,583,460,706,36.6,28.9,44.3,"36,435","33,489","39,381",.,.,.,.,.,.
38,007,ND,Billings County,80,62,98,8.9,6.9,10.9,25,19,31,14.9,11.2,18.6,16,12,20,12.7,9.1,16.3,"65,346","58,923","71,769",.,.,.,.,.,.
38,009,ND,Bottineau County,658,528,788,10.5,8.4,12.6,170,129,211,13.5,10.2,16.8,102,74,130,11.6,8.4,14.8,"50,756","46,933","54,579",.,.,.,.,.,.
38,011,ND,Bowman County,231,181,281,7.4,5.8,9.0,65,49,81,9.3,7.0,11.6,41,29,53,8.2,5.9,10.5,"56,238","50,904","61,572",.,.,.,.,.,.
38,013,ND,Burke County,187,152,222,8.7,7.1,10.3,50,39,61,10.8,8.3,13.3,32,24,40,10.1,7.5,12.7,"53,347","48,468","58,226",.,.,.,.,.,.
38,015,ND,Burleigh County,"5,625","4,455","6,795",6.8,5.4,8.2,"1,768","1,357","2,179",9.4,7.2,11.6,"1,089",801,"1,377",8.2,6.0,10.4,"62,104","58,947","65,261",.,.,.,.,.,.
38,017,ND,Cass County,"16,446","14,603","18,289",10.9,9.7,12.1,"3,588","2,874","4,302",10.9,8.7,13.1,"2,201","1,698","2,704",9.8,7.6,12.0,"51,995","48,995","54,995",.,.,.,.,.,.
38,019,ND,Cavalier County,313,242,384,8.1,6.3,9.9,88,66,110,12.1,9.1,15.1,54,39,69,9.9,7.1,12.7,"56,685","52,057","61,313",.,.,.,.,.,.
38,021,ND,Dickey County,598,476,720,12.1,9.6,14.6,174,133,215,14.7,11.3,18.1,107,79,135,12.4,9.1,15.7,"50,978","46,416","55,540",.,.,.,.,.,.
38,023,ND,Divide County,198,154,242,9.1,7.1,11.1,54,41,67,14.0,10.5,17.5,35,25,45,12.7,9.2,16.2,"53,885","49,119","58,651",.,.,.,.,.,.
38,025,ND,Dunn County,395,318,472,10.1,8.1,12.1,97,74,120,12.1,9.2,15.0,59,43,75,10.2,7.5,12.9,"62,424","56,297","68,551",.,.,.,.,.,.
38,027,ND,Eddy County,271,216,326,11.9,9.5,14.3,72,55,89,14.8,11.3,18.3,44,32,56,11.6,8.4,14.8,"42,908","38,980","46,836",.,.,.,.,.,.
38,029,ND,Emmons County,500,401,599,14.6,11.7,17.5,127,97,157,18.4,14.0,22.8,80,59,101,14.7,10.8,18.6,"42,018","37,913","46,123",.,.,.,.,.,.
38,031,ND,Foster County,289,231,347,8.7,6.9,10.5,76,58,94,10.8,8.3,13.3,46,34,58,8.5,6.2,10.8,"49,499","44,850","54,148",.,.,.,.,.,.
38,033,ND,Golden Valley County,185,143,227,10.6,8.2,13.0,66,50,82,16.6,12.5,20.7,42,30,54,14.8,10.7,18.9,"44,583","40,182","48,984",.,.,.,.,.,.
38,035,ND,Grand Forks County,"10,460","9,344","11,576",16.5,14.7,18.3,"2,021","1,660","2,382",15.7,12.9,18.5,"1,167",916,"1,418",13.5,10.6,16.4,"44,376","41,417","47,335",.,.,.,.,.,.
38,037,ND,Grant County,398,316,480,17.2,13.7,20.7,106,80,132,25.5,19.2,31.8,66,48,84,22.2,16.1,28.3,"38,524","35,022","42,026",.,.,.,.,.,.
38,039,ND,Griggs County,201,156,246,8.7,6.8,10.6,46,35,57,11.3,8.5,14.1,28,20,36,9.6,6.9,12.3,"45,679","41,370","49,988",.,.,.,.,.,.
38,041,ND,Hettinger County,251,196,306,10.6,8.3,12.9,69,52,86,14.3,10.7,17.9,43,31,55,12.2,8.7,15.7,"48,179","43,759","52,599",.,.,.,.,.,.
38,043,ND,Kidder County,327,253,401,13.5,10.5,16.5,97,73,121,19.8,14.9,24.7,62,45,79,17.1,12.4,21.8,"40,749","36,988","44,510",.,.,.,.,.,.
38,045,ND,LaMoure County,378,298,458,9.4,7.4,11.4,79,60,98,9.8,7.4,12.2,48,35,61,7.6,5.5,9.7,"55,359","51,257","59,461",.,.,.,.,.,.
38,047,ND,Logan County,228,178,278,12.3,9.6,15.0,62,47,77,15.9,11.9,19.9,40,29,51,13.2,9.5,16.9,"45,334","41,574","49,094",.,.,.,.,.,.
38,049,ND,McHenry County,779,642,916,13.6,11.2,16.0,214,168,260,17.1,13.4,20.8,126,94,158,14.1,10.5,17.7,"44,266","40,200","48,332",.,.,.,.,.,.
38,051,ND,McIntosh County,332,258,406,12.5,9.7,15.3,93,70,116,18.5,14.0,23.0,59,43,75,16.2,11.7,20.7,"40,068","36,394","43,742",.,.,.,.,.,.
38,053,ND,McKenzie County,891,747,"1,035",11.3,9.5,13.1,285,223,347,13.7,10.7,16.7,181,138,224,12.3,9.4,15.2,"67,995","62,662","73,328",.,.,.,.,.,.
38,055,ND,McLean County,953,775,"1,131",10.5,8.5,12.5,260,202,318,14.4,11.2,17.6,162,122,202,12.1,9.1,15.1,"52,584","48,498","56,670",.,.,.,.,.,.
38,057,ND,Mercer County,576,452,700,6.9,5.4,8.4,144,109,179,8.0,6.0,10.0,89,65,113,6.9,5.0,8.8,"64,477","58,704","70,250",.,.,.,.,.,.
38,059,ND,Morton County,"2,937","2,434","3,440",10.7,8.9,12.5,885,688,"1,082",13.9,10.8,17.0,556,417,695,12.3,9.2,15.4,"54,909","50,479","59,339",.,.,.,.,.,.
38,061,ND,Mountrail County,"1,005",809,"1,201",11.6,9.3,13.9,348,268,428,16.6,12.8,20.4,213,156,270,14.8,10.9,18.7,"59,583","55,001","64,165",.,.,.,.,.,.
38,063,ND,Nelson County,307,240,374,10.2,8.0,12.4,75,57,93,13.5,10.2,16.8,47,34,60,11.0,8.0,14.0,"46,292","42,054","50,530",.,.,.,.,.,.
38,065,ND,Oliver County,195,151,239,10.7,8.3,13.1,66,50,82,17.1,12.8,21.4,42,30,54,14.5,10.4,18.6,"60,116","54,321","65,911",.,.,.,.,.,.
38,067,ND,Pembina County,582,458,706,8.2,6.5,9.9,145,109,181,9.7,7.3,12.1,91,66,116,8.3,6.0,10.6,"48,649","44,065","53,233",.,.,.,.,.,.
